tournament_id,team_id,team_name,squad_size,squad_perf_coverage,squad_elo_coverage,squad_avg_club_strength,squad_max_club_strength,squad_min_club_strength,squad_pct_elite_clubs,squad_n_clubs,squad_n_leagues,squad_avg_minutes,squad_total_minutes,squad_avg_goals,squad_total_goals,squad_avg_assists,squad_avg_appearances,squad_fwd_avg_goals,squad_fwd_avg_assists,squad_fwd_avg_minutes,squad_fwd_avg_strength,squad_mid_avg_goals,squad_mid_avg_assists,squad_mid_avg_minutes,squad_mid_avg_strength,squad_def_avg_minutes,squad_def_avg_goals,squad_def_avg_strength,squad_gk_avg_clean_sheets,squad_gk_avg_minutes,squad_gk_avg_goals_conceded,squad_gk_avg_strength,year
WC-2022,T-38,Iran,12,1.0,0.75,1586.1326592785056,1839.38415527,1308.6924961635716,0.0,9.0,9.0,948.1666666666666,11378.0,4.583333333333333,55.0,4.166666666666667,28.0,18.5,11.0,839.5,1798.69073486,3.75,5.5,849.0,1653.291137695889,626.0,1.0,1346.1728655137858,3.6666666666666665,1475.0,25.0,1512.7966598356566,2022
WC-2022,T-44,Japan,22,0.8636363636363636,0.7727272727272727,1629.0017279120607,1999.2310791,1461.4867214633332,0.11764705882352941,16.0,11.0,972.3684210526316,18475.0,4.0,76.0,3.0526315789473686,29.68421052631579,5.5,4.5,742.0,1667.0729234486112,5.8,4.1,1027.3,1628.442549265448,654.6666666666666,1.1666666666666667,1653.2428283725,11.0,2790.0,36.0,1461.4867214633332,2022
WC-2022,T-46,Mexico,26,1.0,0.34615384615384615,1750.7049130289693,1903.57458496,1530.13598633,0.1111111111111111,9.0,6.0,1122.8076923076924,29193.0,2.769230769230769,72.0,2.5,33.19230769230769,5.5,4.25,698.375,1844.6378326405002,2.5,2.6666666666666665,1084.0,1773.9798278803335,756.8888888888889,1.4444444444444444,1686.2822670846804,14.333333333333334,3430.0,42.333333333333336,,2022
WC-2022,T-47,Morocco,22,1.0,0.8181818181818182,1677.197617931769,1903.29638672,1461.4867214633332,0.16666666666666666,16.0,9.0,884.5909090909091,19461.0,4.090909090909091,90.0,2.6818181818181817,32.5,5.25,3.75,551.25,1700.4008382166667,4.888888888888889,2.6666666666666665,534.0,1606.6858228469687,1091.25,3.125,1753.2616752860151,16.0,3720.0,33.0,1715.29797363,2022
WC-2022,T-48,Netherlands,26,1.0,0.9230769230769231,1790.2055447901666,2029.19641113,1415.23815918,0.25,14.0,9.0,1159.9615384615386,30159.0,5.423076923076923,141.0,4.269230769230769,38.73076923076923,9.428571428571429,5.714285714285714,645.5714285714286,1806.7390797918333,7.428571428571429,5.857142857142857,750.4285714285714,1766.2543029805,1432.888888888889,2.5555555555555554,1842.1631130644444,13.666666666666666,2497.0,23.0,1649.1682535833334,2022
WC-2022,T-57,Poland,26,1.0,0.9230769230769231,1561.5939285359689,2014.21472168,1308.6924961635716,0.08333333333333333,22.0,11.0,831.7692307692307,21626.0,5.8076923076923075,151.0,2.730769230769231,34.61538461538461,20.25,3.25,364.25,1670.697873795893,5.181818181818182,4.454545454545454,636.0909090909091,1525.0743433562113,295.375,1.625,1531.1495573258433,16.666666666666668,3603.0,42.333333333333336,1608.890818278889,2022
WC-2022,T-58,Portugal,26,1.0,0.9615384615384616,1841.86592919738,2029.19641113,1690.9422058115,0.4,14.0,8.0,1258.4615384615386,32720.0,6.423076923076923,167.0,4.923076923076923,42.26923076923077,15.571428571428571,7.142857142857143,627.1428571428571,1855.107722690143,4.75,6.5,938.0,1793.5370910615625,1101.375,2.5,1907.7874058300001,16.666666666666668,4005.0,46.0,1786.0285339336667,2022
WC-2022,T-59,Qatar,13,1.0,0.0,,,,,,,679.7692307692307,8837.0,3.230769230769231,42.0,2.923076923076923,19.846153846153847,12.0,12.0,638.0,,2.4,2.4,239.8,,320.6666666666667,2.0,,7.333333333333333,1800.0,31.333333333333332,,2022
WC-2022,T-63,Saudi Arabia,1,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,3.0,34.0,,,,,,,,,0.0,0.0,,,,,,2022
WC-2022,T-65,Senegal,25,1.0,0.96,1693.5202343828994,1903.57458496,1401.8505981439998,0.16666666666666666,21.0,11.0,955.16,23879.0,3.28,82.0,1.88,30.8,7.833333333333333,3.8333333333333335,393.1666666666667,1675.6918029781998,1.8571428571428572,1.0,863.5714285714286,1709.9827584394286,615.0,2.4444444444444446,1684.8027567539443,15.0,3313.3333333333335,35.333333333333336,1710.9741634790278,2022
WC-2022,T-66,Serbia,24,1.0,0.9583333333333334,1683.229376179159,1951.12414551,1308.6924961635716,0.08695652173913043,20.0,14.0,1282.7083333333333,30785.0,5.125,123.0,3.8333333333333335,32.958333333333336,15.333333333333334,6.5,427.1666666666667,1784.6314137785832,3.0,5.75,1208.75,1658.4911411820715,1673.142857142857,1.0,1627.9523348727653,7.333333333333333,2280.0,27.666666666666668,1656.948010252,2022
WC-2022,T-71,South Korea,22,0.6363636363636364,0.3181818181818182,1697.8756328020177,1875.4041748,1456.510520935625,0.14285714285714285,7.0,7.0,525.7142857142857,7360.0,3.642857142857143,51.0,1.8571428571428572,21.214285714285715,11.0,2.0,230.0,1619.255773926,5.428571428571429,3.142857142857143,513.5714285714286,1718.7479000836252,599.0,0.4,1672.13415527,2.0,540.0,7.0,,2022
WC-2022,T-73,Spain,26,1.0,0.9230769230769231,1837.8860832226458,2029.19641113,1689.67431641,0.5,13.0,7.0,1264.423076923077,32875.0,4.8076923076923075,125.0,3.1923076923076925,38.23076923076923,9.5,4.875,575.625,1833.19142369,4.285714285714286,3.0,1105.4285714285713,1848.5393938357142,1452.75,2.375,1867.8294154585715,10.333333333333334,2970.0,36.666666666666664,1754.1147888178332,2022
WC-2022,T-75,Switzerland,25,1.0,0.96,1696.1431539196226,1920.59619141,1460.3324096689998,0.08333333333333333,16.0,8.0,1525.68,38142.0,3.24,81.0,3.24,32.76,8.0,5.75,748.5,1766.2960114657408,4.0,4.8,1487.2,1666.2430096460498,1011.7142857142857,1.2857142857142858,1697.188964844286,11.0,3298.5,50.0,1716.4487023258055,2022
WC-2022,T-79,Tunisia,14,1.0,0.5714285714285714,1472.349247297349,1649.37341309,1309.8915812175,0.0,8.0,7.0,831.5,11641.0,3.7142857142857144,52.0,2.9285714285714284,26.428571428571427,7.75,3.0,514.5,1440.7898406983334,2.8,3.0,705.4,1479.6324971537501,1131.5,1.75,1484.4873256686562,10.0,1530.0,9.0,,2022
WC-2022,T-83,United States,26,0.8076923076923077,0.6538461538461539,1697.1596365543644,1881.62841797,1478.45776367,0.11764705882352941,16.0,11.0,867.3809523809524,18215.0,2.9047619047619047,61.0,2.5238095238095237,29.047619047619047,6.142857142857143,4.0,448.7142857142857,1727.0067958113705,1.8,2.2,1101.6,1702.9864976697222,1160.7142857142858,1.2857142857142858,1694.4987182633333,3.0,720.5,10.0,1510.7347462970831,2022
WC-2022,T-84,Uruguay,25,0.76,0.72,1751.622504679139,1951.12414551,1576.3416748,0.2777777777777778,15.0,9.0,736.2105263157895,13988.0,3.8947368421052633,74.0,1.894736842105263,33.473684210526315,10.8,2.0,316.8,1751.303393554,1.6,2.6,218.8,1812.083374022,1014.0,1.5,1733.0780735563571,13.0,3198.0,43.0,1580.72473145,2022
WC-2022,T-85,Wales,26,1.0,0.8076923076923077,1643.5373748285874,1951.12414551,1330.6880391433333,0.14285714285714285,15.0,6.0,729.4615384615385,18966.0,2.9615384615384617,77.0,3.3076923076923075,29.0,7.4,3.8,514.4,1689.5736796062915,3.6666666666666665,5.888888888888889,428.8888888888889,1524.7935078929168,1162.6666666666667,0.7777777777777778,1692.9089444470833,2.6666666666666665,690.0,8.666666666666666,1687.9858500136668,2022
