key_id,tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,position_name,position_code,birth_date,player_wikipedia_link,matches_played,starts,sub_appearances,goals,own_goals,penalty_goals,yellow_cards,red_cards,second_yellows,times_subbed_off,awards_won
10389,WC-2011,2011 FIFA Women's World Cup,T-53,Norway,NOR,P-38110,Thorsnes,Elise,16,forward,FW,1988-08-14,https://en.wikipedia.org/wiki/Elise_Thorsnes,3,2,1,1,0,0,1,0,0,0,
10390,WC-2011,2011 FIFA Women's World Cup,T-53,Norway,NOR,P-95127,Mykjåland,Lene,17,forward,FW,1987-02-20,https://en.wikipedia.org/wiki/Lene_Mykj%C3%A5land,2,1,1,0,0,0,0,0,0,1,
10391,WC-2011,2011 FIFA Women's World Cup,T-53,Norway,NOR,P-42222,Knutsen Mienna,Guro,18,midfielder,MF,1985-01-10,https://en.wikipedia.org/wiki/Guro_Knutsen_Mienna,2,2,0,0,0,0,0,0,0,1,
10392,WC-2011,2011 FIFA Women's World Cup,T-53,Norway,NOR,P-48031,Haavi,Emilie,19,forward,FW,1992-06-16,https://en.wikipedia.org/wiki/Emilie_Haavi,3,3,0,1,0,0,0,0,0,1,
10393,WC-2011,2011 FIFA Women's World Cup,T-53,Norway,NOR,P-88468,Ryland,Ingrid,20,defender,DF,1989-05-29,https://en.wikipedia.org/wiki/Ingrid_Ryland,0,0,0,0,0,0,0,0,0,0,
10394,WC-2011,2011 FIFA Women's World Cup,T-53,Norway,NOR,P-08692,Knutsen,Caroline,21,goal keeper,GK,1983-11-21,https://en.wikipedia.org/wiki/Caroline_Knutsen,0,0,0,0,0,0,0,0,0,0,
10395,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-27779,Lindahl,Hedvig,1,goal keeper,GK,1983-04-29,https://en.wikipedia.org/wiki/Hedvig_Lindahl,6,6,0,0,0,0,0,0,0,0,
10396,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-40792,Rohlin,Charlotte,2,defender,DF,1980-12-02,https://en.wikipedia.org/wiki/Charlotte_Rohlin,6,6,0,0,0,0,0,0,0,0,
10397,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-10056,Sembrant,Linda,3,defender,DF,1987-05-15,https://en.wikipedia.org/wiki/Linda_Sembrant,2,0,2,0,0,0,0,0,0,0,
10398,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-98700,Svensson,Annica,4,defender,DF,1983-03-03,https://en.wikipedia.org/wiki/Annica_Svensson,6,6,0,0,0,0,1,0,0,1,
10399,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-94354,Seger,Caroline,5,midfielder,MF,1985-03-19,https://en.wikipedia.org/wiki/Caroline_Seger,3,3,0,0,0,0,2,0,0,1,
10400,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-66882,Thunebro,Sara,6,defender,DF,1979-04-26,https://en.wikipedia.org/wiki/Sara_Thunebro,6,6,0,0,0,0,0,0,0,0,
10401,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-32488,Larsson,Sara,7,defender,DF,1979-05-13,https://en.wikipedia.org/wiki/Sara_Larsson,6,6,0,0,0,0,0,0,0,0,
10402,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-96721,Schelin,Lotta,8,forward,FW,1984-02-27,https://en.wikipedia.org/wiki/Lotta_Schelin,6,6,0,2,0,0,0,0,0,0,
10403,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-49071,Landström,Jessica,9,forward,FW,1984-12-12,https://en.wikipedia.org/wiki/Jessica_Landstr%C3%B6m,3,2,1,1,0,0,0,0,0,2,
10404,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-27729,Jakobsson,Sofia,10,midfielder,MF,1990-04-23,https://en.wikipedia.org/wiki/Sofia_Jakobsson,2,0,2,0,0,0,0,0,0,0,
10405,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-56321,Göransson,Antonia,11,midfielder,MF,1990-09-16,https://en.wikipedia.org/wiki/Antonia_G%C3%B6ransson,2,0,2,0,0,0,0,0,0,0,
10406,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-51033,Hammarström,Kristin,12,goal keeper,GK,1982-03-29,https://en.wikipedia.org/wiki/Kristin_Hammarstr%C3%B6m,0,0,0,0,0,0,0,0,0,0,
10407,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-83862,Nilsson,Lina,13,defender,DF,1987-06-17,https://en.wikipedia.org/wiki/Lina_Nilsson,1,0,1,0,0,0,0,0,0,0,
10408,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-29677,Öqvist,Josefine,14,forward,FW,1983-07-23,https://en.wikipedia.org/wiki/Josefine_%C3%96qvist,5,4,1,1,0,0,0,1,0,2,
10409,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-95194,Sjögran,Therese,15,midfielder,MF,1977-04-08,https://en.wikipedia.org/wiki/Therese_Sj%C3%B6gran,6,6,0,1,0,0,1,0,0,2,
10410,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-05293,Forsberg,Linda,16,midfielder,MF,1985-06-19,https://en.wikipedia.org/wiki/Linda_Forsberg,6,6,0,0,0,0,0,0,0,4,
10411,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-71934,Dahlkvist,Lisa,17,midfielder,MF,1987-02-06,https://en.wikipedia.org/wiki/Lisa_Dahlkvist,6,6,0,3,0,1,0,0,0,1,
10412,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-52228,Fischer,Nilla,18,midfielder,MF,1984-08-02,https://en.wikipedia.org/wiki/Nilla_Fischer,5,2,3,0,0,0,2,0,0,2,
10413,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-28917,Edlund,Madelaine,19,forward,FW,1985-09-15,https://en.wikipedia.org/wiki/Madelaine_Edlund,2,0,2,0,0,0,0,0,0,0,
10414,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-16359,Hammarström,Marie,20,midfielder,MF,1982-03-29,https://en.wikipedia.org/wiki/Marie_Hammarstr%C3%B6m,3,1,2,1,0,0,0,0,0,1,
10415,WC-2011,2011 FIFA Women's World Cup,T-74,Sweden,SWE,P-85779,Lundgren,Sofia,21,goal keeper,GK,1982-09-20,https://en.wikipedia.org/wiki/Sofia_Lundgren,0,0,0,0,0,0,0,0,0,0,
10416,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-80833,Solo,Hope,1,goal keeper,GK,1981-07-30,https://en.wikipedia.org/wiki/Hope_Solo,5,5,0,0,0,0,1,0,0,0,"Bronze Ball, Golden Glove"
10417,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-26000,Mitts,Heather,2,defender,DF,1978-06-09,https://en.wikipedia.org/wiki/Heather_Mitts,0,0,0,0,0,0,0,0,0,0,
10418,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-00471,Rampone,Christie,3,defender,DF,1975-06-24,https://en.wikipedia.org/wiki/Christie_Pearce,5,5,0,0,0,0,0,0,0,0,
10419,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-64276,Sauerbrunn,Becky,4,defender,DF,1985-06-06,https://en.wikipedia.org/wiki/Becky_Sauerbrunn,1,1,0,0,0,0,0,0,0,0,
10420,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-72568,O'Hara,Kelley,5,midfielder,MF,1988-08-04,https://en.wikipedia.org/wiki/Kelley_O%27Hara,1,0,1,0,0,0,0,0,0,0,
10421,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-72716,LePeilbet,Amy,6,defender,DF,1982-03-12,https://en.wikipedia.org/wiki/Amy_LePeilbet,5,5,0,1,1,0,1,0,0,2,
10422,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-92403,Boxx,Shannon,7,midfielder,MF,1977-06-29,https://en.wikipedia.org/wiki/Shannon_Boxx,4,4,0,0,0,0,1,0,0,0,
10423,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-89510,Rodriguez,Amy,8,forward,FW,1987-02-17,https://en.wikipedia.org/wiki/Amy_Rodriguez,5,5,0,0,0,0,0,0,0,5,
10424,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-54396,O'Reilly,Heather,9,midfielder,MF,1985-01-02,https://en.wikipedia.org/wiki/Heather_O%27Reilly,4,4,0,1,0,0,0,0,0,4,
10425,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-62104,Lloyd,Carli,10,midfielder,MF,1982-07-16,https://en.wikipedia.org/wiki/Carli_Lloyd,5,5,0,1,0,0,1,0,0,1,
10426,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-45187,Krieger,Ali,11,defender,DF,1984-07-28,https://en.wikipedia.org/wiki/Ali_Krieger,5,5,0,0,0,0,0,0,0,0,
10427,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-81449,Holiday,Lauren,12,forward,FW,1987-09-30,https://en.wikipedia.org/wiki/Lauren_Holiday,5,5,0,2,0,0,0,0,0,1,
10428,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-37034,Morgan,Alex,13,forward,FW,1989-07-02,https://en.wikipedia.org/wiki/Alex_Morgan,4,0,4,2,0,0,0,0,0,0,
10429,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-24266,Cox,Stephanie,14,defender,DF,1986-04-03,https://en.wikipedia.org/wiki/Stephanie_Cox,2,0,2,0,0,0,0,0,0,0,
10430,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-09273,Rapinoe,Megan,15,midfielder,MF,1985-07-05,https://en.wikipedia.org/wiki/Megan_Rapinoe,5,1,4,1,0,0,1,0,0,1,
10431,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-12112,Lindsey,Lori,16,midfielder,MF,1980-03-19,https://en.wikipedia.org/wiki/Lori_Lindsey,1,1,0,0,0,0,0,0,0,0,
10432,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-35525,Heath,Tobin,17,midfielder,MF,1988-05-29,https://en.wikipedia.org/wiki/Tobin_Heath,3,0,3,0,0,0,0,0,0,0,
10433,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-49425,Barnhart,Nicole,18,goal keeper,GK,1981-10-10,https://en.wikipedia.org/wiki/Nicole_Barnhart,0,0,0,0,0,0,0,0,0,0,
10434,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-76699,Buehler,Rachel,19,defender,DF,1985-08-26,https://en.wikipedia.org/wiki/Rachel_Van_Hollebeke,4,4,0,1,0,0,0,1,0,0,
10435,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-89236,Wambach,Abby,20,forward,FW,1980-06-02,https://en.wikipedia.org/wiki/Abby_Wambach,5,5,0,4,0,0,1,0,0,0,"Silver Ball, Bronze Boot"
10436,WC-2011,2011 FIFA Women's World Cup,T-83,United States,USA,P-29767,Loyden,Jillian,21,goal keeper,GK,1985-05-25,https://en.wikipedia.org/wiki/Jillian_Loyden,0,0,0,0,0,0,0,0,0,0,
10437,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-96937,Si Mohamed,Cédric,1,goal keeper,GK,1985-01-09,https://en.wikipedia.org/wiki/C%C3%A9dric_Si_Mohamed,0,0,0,0,0,0,0,0,0,0,
10438,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-21116,Bougherra,Madjid,2,defender,DF,1982-10-07,https://en.wikipedia.org/wiki/Madjid_Bougherra,3,2,1,0,0,0,1,0,0,1,
10439,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-55717,Ghoulam,Faouzi,3,defender,DF,1991-02-01,https://en.wikipedia.org/wiki/Faouzi_Ghoulam,2,2,0,0,0,0,0,0,0,0,
10440,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-41251,Belkalem,Essaïd,4,defender,DF,1989-01-01,https://en.wikipedia.org/wiki/Essa%C3%AFd_Belkalem,3,2,1,0,0,0,0,0,0,0,
10441,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-19453,Halliche,Rafik,5,defender,DF,1986-09-02,https://en.wikipedia.org/wiki/Rafik_Halliche,4,4,0,1,0,0,1,0,0,1,
10442,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-09059,Mesbah,Djamel,6,defender,DF,1984-10-09,https://en.wikipedia.org/wiki/Djamel_Mesbah,2,2,0,0,0,0,1,0,0,0,
10443,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-70560,Yebda,Hassan,7,midfielder,MF,1984-05-14,https://en.wikipedia.org/wiki/Hassan_Yebda,1,0,1,0,0,0,0,0,0,0,
10444,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-23484,Lacen,Mehdi,8,midfielder,MF,1984-03-15,https://en.wikipedia.org/wiki/Mehdi_Lacen,3,1,2,0,0,0,0,0,0,0,
10445,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-31598,Ghilas,Nabil,9,forward,FW,1990-04-20,https://en.wikipedia.org/wiki/Nabil_Ghilas,3,0,3,0,0,0,1,0,0,0,
10446,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-12165,Feghouli,Sofiane,10,midfielder,MF,1989-12-26,https://en.wikipedia.org/wiki/Sofiane_Feghouli,4,4,0,1,0,1,0,0,0,0,
10447,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-24983,Brahimi,Yacine,11,midfielder,MF,1990-02-08,https://en.wikipedia.org/wiki/Yacine_Brahimi,3,2,1,1,0,0,0,0,0,2,
10448,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-21704,Medjani,Carl,12,defender,DF,1985-05-15,https://en.wikipedia.org/wiki/Carl_Medjani,3,3,0,0,0,0,0,0,0,1,
10449,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-59199,Slimani,Islam,13,forward,FW,1988-06-18,https://en.wikipedia.org/wiki/Islam_Slimani,4,3,1,2,0,0,0,0,0,1,
10450,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-96340,Bentaleb,Nabil,14,midfielder,MF,1994-11-24,https://en.wikipedia.org/wiki/Nabil_Bentaleb,3,3,0,0,0,0,1,0,0,0,
10451,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-63360,Soudani,Hillal,15,forward,FW,1987-11-25,https://en.wikipedia.org/wiki/Hillal_Soudani,3,2,1,0,0,0,0,0,0,2,
10452,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-52593,Zemmamouche,Mohamed,16,goal keeper,GK,1985-03-19,https://en.wikipedia.org/wiki/Mohamed_Lamine_Zemmamouche,0,0,0,0,0,0,0,0,0,0,
10453,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-98016,Cadamuro-Bentaïba,Liassine,17,defender,DF,1988-03-05,https://en.wikipedia.org/wiki/Liassine_Cadamuro,0,0,0,0,0,0,1,0,0,0,
10454,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-59147,Djabou,Abdelmoumene,18,midfielder,MF,1987-01-31,https://en.wikipedia.org/wiki/Abdelmoumene_Djabou,3,2,1,2,0,0,0,0,0,2,
10455,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-83421,Taïder,Saphir,19,midfielder,MF,1992-02-29,https://en.wikipedia.org/wiki/Saphir_Ta%C3%AFder,2,2,0,0,0,0,0,0,0,1,
10456,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-58383,Mandi,Aïssa,20,defender,DF,1991-10-22,https://en.wikipedia.org/wiki/A%C3%AFssa_Mandi,3,3,0,0,0,0,0,0,0,0,
10457,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-91590,Mahrez,Riyad,21,midfielder,MF,1991-02-21,https://en.wikipedia.org/wiki/Riyad_Mahrez,1,1,0,0,0,0,0,0,0,1,
10458,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-09673,Mostefa,Mehdi,22,midfielder,MF,1983-08-30,https://en.wikipedia.org/wiki/Mehdi_Mostefa,2,2,0,0,0,0,0,0,0,0,
10459,WC-2014,2014 FIFA Men's World Cup,T-01,Algeria,DZA,P-00596,M'Bolhi,Raïs,23,goal keeper,GK,1986-04-25,https://en.wikipedia.org/wiki/Ra%C3%AFs_M%27Bolhi,4,4,0,0,0,0,0,0,0,0,
10460,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-60541,Romero,Sergio,1,goal keeper,GK,1987-02-22,https://en.wikipedia.org/wiki/Sergio_Romero,7,7,0,0,0,0,0,0,0,0,
10461,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-61051,Garay,Ezequiel,2,defender,DF,1986-10-10,https://en.wikipedia.org/wiki/Ezequiel_Garay,7,7,0,0,0,0,1,0,0,0,
10462,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-69606,Campagnaro,Hugo,3,defender,DF,1980-06-27,https://en.wikipedia.org/wiki/Hugo_Campagnaro,1,1,0,0,0,0,0,0,0,1,
10463,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-96639,Zabaleta,Pablo,4,defender,DF,1985-01-16,https://en.wikipedia.org/wiki/Pablo_Zabaleta,7,7,0,0,0,0,0,0,0,0,
10464,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-51894,Gago,Fernando,5,midfielder,MF,1986-04-10,https://en.wikipedia.org/wiki/Fernando_Gago,6,3,3,0,0,0,0,0,0,1,
10465,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-38647,Biglia,Lucas,6,midfielder,MF,1986-01-30,https://en.wikipedia.org/wiki/Lucas_Biglia,7,3,4,0,0,0,1,0,0,0,
10466,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-42113,Di María,Ángel,7,midfielder,MF,1988-02-14,https://en.wikipedia.org/wiki/%C3%81ngel_Di_Mar%C3%ADa,5,5,0,1,0,0,1,0,0,2,
10467,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-69019,Pérez,Enzo,8,midfielder,MF,1986-02-22,https://en.wikipedia.org/wiki/Enzo_P%C3%A9rez,3,2,1,0,0,0,0,0,0,2,
10468,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-29398,Higuaín,Gonzalo,9,forward,FW,1987-12-10,https://en.wikipedia.org/wiki/Gonzalo_Higua%C3%ADn,7,6,1,1,0,0,0,0,0,5,
10469,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-14758,Messi,Lionel,10,forward,FW,1987-06-24,https://en.wikipedia.org/wiki/Lionel_Messi,7,7,0,4,0,0,0,0,0,1,Golden Ball
10470,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-33570,Rodríguez,Maxi,11,midfielder,MF,1981-01-02,https://en.wikipedia.org/wiki/Maxi_Rodr%C3%ADguez,2,1,1,0,0,0,0,0,0,1,
10471,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-86028,Orión,Agustín,12,goal keeper,GK,1981-07-26,https://en.wikipedia.org/wiki/Agust%C3%ADn_Ori%C3%B3n,0,0,0,0,0,0,0,0,0,0,
10472,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-29672,Fernández,Augusto,13,midfielder,MF,1986-04-10,https://en.wikipedia.org/wiki/Augusto_Fern%C3%A1ndez,0,0,0,0,0,0,0,0,0,0,
10473,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-77063,Mascherano,Javier,14,midfielder,MF,1984-06-08,https://en.wikipedia.org/wiki/Javier_Mascherano,7,7,0,0,0,0,1,0,0,0,
10474,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-39810,Demichelis,Martín,15,defender,DF,1980-12-20,https://en.wikipedia.org/wiki/Mart%C3%ADn_Demichelis,3,3,0,0,0,0,1,0,0,0,
10475,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-18222,Rojo,Marcos,16,defender,DF,1990-03-20,https://en.wikipedia.org/wiki/Marcos_Rojo,6,6,0,1,0,0,2,0,0,1,
10476,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-72244,Fernández,Federico,17,defender,DF,1989-02-21,https://en.wikipedia.org/wiki/Federico_Fern%C3%A1ndez_(footballer),4,4,0,0,0,0,0,0,0,0,
10477,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-27419,Palacio,Rodrigo,18,forward,FW,1982-02-05,https://en.wikipedia.org/wiki/Rodrigo_Palacio,5,0,5,0,0,0,0,0,0,0,
10478,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-58741,Álvarez,Ricky,19,midfielder,MF,1988-04-12,https://en.wikipedia.org/wiki/Ricky_%C3%81lvarez,1,0,1,0,0,0,0,0,0,0,
10479,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-36870,Agüero,Sergio,20,forward,FW,1988-06-02,https://en.wikipedia.org/wiki/Sergio_Ag%C3%BCero,5,3,2,0,0,0,1,0,0,3,
10480,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-55451,Andújar,Mariano,21,goal keeper,GK,1983-07-30,https://en.wikipedia.org/wiki/Mariano_And%C3%BAjar,0,0,0,0,0,0,0,0,0,0,
10481,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-69953,Lavezzi,Ezequiel,22,forward,FW,1985-05-03,https://en.wikipedia.org/wiki/Ezequiel_Lavezzi,6,4,2,0,0,0,0,0,0,4,
10482,WC-2014,2014 FIFA Men's World Cup,T-03,Argentina,ARG,P-38424,Basanta,José María,23,defender,DF,1984-04-03,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Basanta,2,1,1,0,0,0,0,0,0,0,
10483,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-10244,Ryan,Mathew,1,goal keeper,GK,1992-04-08,https://en.wikipedia.org/wiki/Mathew_Ryan,3,3,0,0,0,0,0,0,0,0,
10484,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-12111,Franjic,Ivan,2,defender,DF,1987-09-10,https://en.wikipedia.org/wiki/Ivan_Franjic,1,1,0,0,0,0,0,0,0,1,
10485,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-05392,Davidson,Jason,3,defender,DF,1991-06-29,https://en.wikipedia.org/wiki/Jason_Davidson,3,3,0,0,0,0,0,0,0,0,
10486,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-44926,Cahill,Tim,4,forward,FW,1979-12-06,https://en.wikipedia.org/wiki/Tim_Cahill,2,2,0,2,0,0,2,0,0,1,
10487,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-36196,Milligan,Mark,5,midfielder,MF,1985-08-04,https://en.wikipedia.org/wiki/Mark_Milligan,1,1,0,0,0,0,1,0,0,0,
10488,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-77068,Spiranovic,Matthew,6,defender,DF,1988-06-27,https://en.wikipedia.org/wiki/Matthew_Spiranovic,3,3,0,0,0,0,1,0,0,0,
10489,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-35837,Leckie,Mathew,7,forward,FW,1991-02-04,https://en.wikipedia.org/wiki/Mathew_Leckie,3,3,0,0,0,0,0,0,0,0,
10490,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-97422,Wright,Bailey,8,defender,DF,1992-07-28,https://en.wikipedia.org/wiki/Bailey_Wright,0,0,0,0,0,0,0,0,0,0,
10491,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-81067,Taggart,Adam,9,forward,FW,1993-06-02,https://en.wikipedia.org/wiki/Adam_Taggart,2,1,1,0,0,0,0,0,0,1,
10492,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-65381,Halloran,Ben,10,midfielder,MF,1992-06-14,https://en.wikipedia.org/wiki/Ben_Halloran,3,0,3,0,0,0,0,0,0,0,
10493,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-84412,Oar,Tommy,11,midfielder,MF,1991-12-10,https://en.wikipedia.org/wiki/Tommy_Oar,3,3,0,0,0,0,0,0,0,3,
10494,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-15064,Langerak,Mitchell,12,goal keeper,GK,1988-08-22,https://en.wikipedia.org/wiki/Mitchell_Langerak,0,0,0,0,0,0,0,0,0,0,
10495,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-52319,Bozanic,Oliver,13,midfielder,MF,1989-01-08,https://en.wikipedia.org/wiki/Oliver_Bozanic,2,1,1,0,0,0,0,0,0,1,
10496,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-09100,Troisi,James,14,midfielder,MF,1988-07-03,https://en.wikipedia.org/wiki/James_Troisi,2,0,2,0,0,0,0,0,0,0,
10497,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-37275,Jedinak,Mile,15,midfielder,MF,1984-08-03,https://en.wikipedia.org/wiki/Mile_Jedinak,3,3,0,1,0,1,2,0,0,0,
10498,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-77996,Holland,James,16,midfielder,MF,1989-05-15,https://en.wikipedia.org/wiki/James_Holland_(soccer),0,0,0,0,0,0,0,0,0,0,
10499,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-93567,McKay,Matt,17,midfielder,MF,1983-01-11,https://en.wikipedia.org/wiki/Matt_McKay,2,2,0,0,0,0,0,0,0,0,
10500,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-07864,Galekovic,Eugene,18,goal keeper,GK,1981-06-12,https://en.wikipedia.org/wiki/Eugene_Galekovic,0,0,0,0,0,0,0,0,0,0,
10501,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-95590,McGowan,Ryan,19,defender,DF,1989-08-15,https://en.wikipedia.org/wiki/Ryan_McGowan,3,2,1,0,0,0,0,0,0,0,
10502,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-73512,Vidošić,Dario,20,midfielder,MF,1987-04-08,https://en.wikipedia.org/wiki/Dario_Vido%C5%A1i%C4%87,0,0,0,0,0,0,0,0,0,0,
10503,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-33434,Luongo,Massimo,21,midfielder,MF,1992-09-25,https://en.wikipedia.org/wiki/Massimo_Luongo,0,0,0,0,0,0,0,0,0,0,
10504,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-60159,Wilkinson,Alex,22,defender,DF,1984-08-13,https://en.wikipedia.org/wiki/Alex_Wilkinson,3,3,0,0,0,0,0,0,0,0,
10505,WC-2014,2014 FIFA Men's World Cup,T-04,Australia,AUS,P-84486,Bresciano,Mark,23,midfielder,MF,1980-02-11,https://en.wikipedia.org/wiki/Mark_Bresciano,3,2,1,0,0,0,0,0,0,2,
10506,WC-2014,2014 FIFA Men's World Cup,T-06,Belgium,BEL,P-09658,Courtois,Thibaut,1,goal keeper,GK,1992-05-11,https://en.wikipedia.org/wiki/Thibaut_Courtois,5,5,0,0,0,0,0,0,0,0,
