key_id,tm_player_id,wc_tournament,position_code,family_name,given_name,national_team,birth_date,match_method,match_score,total_appearances,total_goals,total_assists,total_own_goals,total_penalty_goals,total_yellow_cards,total_second_yellows,total_red_cards,total_goals_conceded,total_clean_sheets,num_competitions,home_league,club,league,goals_per_app,assists_per_app,yellows_per_app,goals_conceded_per_app,clean_sheet_rate,has_stats,has_domestic,market_value,mv_date,club_league_position,league_tier,club_points,club_gf,club_ga,club_gd,league_country,league_country_code,club_elo,goals_per_app_adj,assists_per_app_adj,yellows_per_app_adj,elo_weight,goals_elo_weighted,assists_elo_weighted,goals_per_app_elo_weighted,assists_per_app_elo_weighted,role,offensive_score,defensive_score,wc_appearances,wc_total_wins,wc_best_stage,wc_finals,wc_semis,defending_champion,squad_club_pairs,largest_club_block,largest_club_name
11873,156617,WC-2018,MF,Brozović,Marcelo,Croatia,1992-11-16,dob+name,100.0,33.0,4.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,Serie A,Inter Milan,Serie A,0.12121212121212122,0.2727272727272727,0.2727272727272727,0.0,0.0,True,True,27000000.0,2018-06-06,4.0,1.0,72.0,66.0,30.0,36.0,Italy,ITA,1754.56652832,0.12121212121212122,0.2727272727272727,0.2727272727272727,1.0227925005012273,4.091170002004909,9.205132504511045,0.12397484854560331,0.2789434092276074,offensive,0.4029182577732107,,2,1,0,0,0,0,2,2,Inter Milan
11874,46405,WC-2018,GK,Kalinić,Lovre,Croatia,1990-04-03,dob+name,100.0,38.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,36.0,15.0,4.0,JPL,KAA Gent,JPL,0.0,0.0,0.10526315789473684,0.9473684210526315,0.39473684210526316,True,True,6500000.0,2018-06-02,4.0,1.0,50.0,45.0,27.0,18.0,Belgium,BEL,1578.99621582,0.0,0.0,0.10526315789473684,0.9204469946242871,0.0,0.0,0.0,0.0,defensive,0.0,0.39473684210526316,2,1,0,0,0,0,2,2,Inter Milan
11875,206386,WC-2018,DF,Jedvaj,Tin,Croatia,1995-11-28,dob+name,100.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Bundesliga,Bayer 04 Leverkusen,Bundesliga,0.0,0.0,0.1,0.0,0.0,True,True,5000000.0,2018-06-04,5.0,1.0,55.0,58.0,44.0,14.0,Germany,GER,1708.45617676,0.0,0.0,0.1,0.9959133135283627,0.0,0.0,0.0,0.0,defensive,0.0,5000000.0,2,1,0,0,0,0,2,2,Inter Milan
11877,238266,WC-2018,DF,Ćaleta-Car,Duje,Croatia,1996-09-17,dob+name,100.0,53.0,2.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,5.0,Austrian Bundesliga,Red Bull Salzburg,Austrian Bundesliga,0.03773584905660377,0.05660377358490566,0.33962264150943394,0.0,0.0,True,True,10000000.0,2018-06-13,1.0,1.0,83.0,81.0,29.0,52.0,Austria,AUT,1745.90942383,0.03773584905660377,0.05660377358490566,0.33962264150943394,1.0177459996102602,2.0354919992205205,3.053237998830781,0.0384055094192551,0.057608264128882654,defensive,0.09601377354813775,10000000.0,2,1,0,0,0,0,2,2,Inter Milan
11878,36371,WC-2018,FW,Kalinić,Nikola,Croatia,1988-01-05,dob+name,100.0,41.0,6.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,Serie A,AC Milan,Serie A,0.14634146341463414,0.14634146341463414,0.07317073170731707,0.0,0.0,True,True,14000000.0,2018-06-06,6.0,1.0,64.0,56.0,42.0,14.0,Italy,ITA,1722.52709961,0.14634146341463414,0.14634146341463414,0.07317073170731707,1.0041157009179655,6.024694205507793,6.024694205507793,0.14694376110994617,0.14694376110994617,offensive,0.29388752221989234,,2,1,0,0,0,0,2,2,Inter Milan
11879,34572,WC-2018,FW,Mandžukić,Mario,Croatia,1986-05-21,dob+name,100.0,43.0,10.0,4.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,4.0,Serie A,Juventus FC,Serie A,0.23255813953488372,0.09302325581395349,0.16279069767441862,0.0,0.0,True,True,18000000.0,2018-06-06,1.0,1.0,95.0,86.0,24.0,62.0,Italy,ITA,1960.98693848,0.23255813953488372,0.09302325581395349,0.16279069767441862,1.1431215071557586,11.431215071557585,4.572486028623034,0.2658422109664555,0.10633688438658219,offensive,0.37217909535303767,,2,1,0,0,0,0,2,2,Inter Milan
11880,187587,WC-2018,FW,Rebić,Ante,Croatia,1993-09-21,dob+name,100.0,28.0,9.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,Bundesliga,Eintracht Frankfurt,Bundesliga,0.32142857142857145,0.10714285714285714,0.32142857142857145,0.0,0.0,True,True,10000000.0,2018-06-04,8.0,1.0,49.0,45.0,45.0,0.0,Germany,GER,,0.32142857142857145,0.10714285714285714,0.32142857142857145,,,,,,offensive,0.0,,2,1,0,0,0,0,2,2,Inter Milan
11881,40633,WC-2018,MF,Badelj,Milan,Croatia,1989-02-25,dob+name,100.0,27.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,Serie A,ACF Fiorentina,Serie A,0.07407407407407407,0.0,0.25925925925925924,0.0,0.0,True,True,15000000.0,2018-06-06,8.0,1.0,57.0,54.0,46.0,8.0,Italy,ITA,1684.82592773,0.07407407407407407,0.0,0.25925925925925924,0.9821384915978417,1.9642769831956834,0.0,0.0727509993776179,0.0,offensive,0.0727509993776179,,2,1,0,0,0,0,2,2,Inter Milan
11882,205940,WC-2018,FW,Pjaca,Marko,Croatia,1995-05-06,dob+name,100.0,13.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Bundesliga,FC Schalke 04,Bundesliga,0.3076923076923077,0.23076923076923078,0.0,0.0,0.0,True,True,15000000.0,2018-06-04,2.0,1.0,63.0,53.0,37.0,16.0,Germany,GER,1739.05114746,0.3076923076923077,0.23076923076923078,0.0,1.0137480927059737,4.054992370823895,3.041244278117921,0.3119224900633765,0.2339418675475324,offensive,0.5458643576109089,,2,1,0,0,0,0,2,2,Inter Milan
11883,46083,WC-2018,DF,Vida,Domagoj,Croatia,1989-04-29,dob+name,100.0,36.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,8.0,Super Lig,Besiktas JK,Super Lig,0.08333333333333333,0.0,0.2222222222222222,0.0,0.0,True,True,7000000.0,2018-05-28,4.0,1.0,71.0,69.0,30.0,39.0,Turkey,TUR,1727.90893555,0.08333333333333333,0.0,0.2222222222222222,1.0072529438492042,3.0217588315476123,0.0,0.083937745320767,0.0,defensive,0.083937745320767,7000000.0,2,1,0,0,0,0,2,2,Inter Milan
11884,45826,WC-2018,DF,Pivarić,Josip,Croatia,1989-01-30,dob+name,100.0,32.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,Ukrainian Premier Liga,Dynamo Kyiv,Ukrainian Premier Liga,0.0,0.0625,0.09375,0.0,0.0,True,True,2000000.0,2018-01-11,2.0,1.0,45.0,42.0,20.0,22.0,Ukraine,UKR,1706.78051758,0.0,0.0625,0.09375,0.9949365186248709,0.0,1.9898730372497417,0.0,0.06218353241405443,defensive,0.06218353241405443,2000000.0,2,1,0,0,0,0,2,2,Inter Milan
11885,27941,WC-2018,GK,Subašić,Danijel,Croatia,1984-10-27,dob+name,100.0,40.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,53.0,12.0,4.0,Ligue 1,AS Monaco,Ligue 1,0.0,0.0,0.075,1.325,0.3,True,True,4500000.0,2018-06-03,2.0,1.0,80.0,85.0,45.0,40.0,France,FRA,1771.04748535,0.0,0.0,0.075,1.0323997732830164,0.0,0.0,0.0,0.0,defensive,0.0,0.3,2,1,0,0,0,0,2,2,Inter Milan
11886,16911,WC-2018,GK,Schmeichel,Kasper,Denmark,1986-11-05,dob+name,100.0,35.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,49.0,9.0,2.0,Premier League,Leicester City,Premier League,0.0,0.02857142857142857,0.08571428571428572,1.4,0.2571428571428571,True,True,10000000.0,2018-05-27,9.0,1.0,47.0,56.0,60.0,-4.0,England,ENG,1696.15197754,0.0,0.02857142857142857,0.08571428571428572,0.9887408053995663,0.0,0.9887408053995663,0.0,0.028249737297130467,defensive,0.028249737297130467,0.2571428571428571,1,1,0,0,0,0,2,2,Ajax Amsterdam
11887,18006,WC-2018,MF,Krohn-Dehli,Michael,Denmark,1983-06-06,dob+name,100.0,30.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,LaLiga,Sevilla FC,LaLiga,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.0,True,True,800000.0,2018-05-29,7.0,1.0,58.0,49.0,58.0,-9.0,Spain,ESP,1764.32128906,0.03333333333333333,0.03333333333333333,0.06666666666666667,1.0284788600481682,1.0284788600481682,1.0284788600481682,0.03428262866827227,0.03428262866827227,offensive,0.06856525733654455,,1,1,0,0,0,0,2,2,Ajax Amsterdam
11888,99331,WC-2018,DF,Vestergaard,Jannik,Denmark,1992-08-03,dob+name,100.0,34.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,Bundesliga,Borussia Mönchengladbach,Bundesliga,0.08823529411764706,0.0,0.14705882352941177,0.0,0.0,True,True,14000000.0,2018-06-04,9.0,1.0,47.0,47.0,52.0,-5.0,Germany,GER,,0.08823529411764706,0.0,0.14705882352941177,,,,,,defensive,0.0,14000000.0,1,1,0,0,0,0,2,2,Ajax Amsterdam
11890,144904,WC-2018,DF,Knudsen,Jonas,Denmark,1992-09-16,dob+name,100.0,44.0,1.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,Championship,Ipswich Town,Championship,0.022727272727272728,0.1590909090909091,0.22727272727272727,0.0,0.0,True,True,1000000.0,2018-06-05,12.0,2.0,60.0,57.0,60.0,-3.0,England,ENG,1449.56799316,0.022727272727272728,0.1590909090909091,0.22727272727272727,0.8449991769706565,0.8449991769706565,5.914994238794596,0.019204526749333102,0.13443168724533172,defensive,0.15363621399466482,1000000.0,1,1,0,0,0,0,2,2,Ajax Amsterdam
11891,196948,WC-2018,DF,Christensen,Andreas,Denmark,1996-04-10,dob+name,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Premier League,Chelsea FC,Premier League,0.0,0.0,0.0,0.0,0.0,True,True,40000000.0,2018-05-27,5.0,1.0,70.0,62.0,38.0,24.0,England,ENG,1835.65820312,0.0,0.0,0.0,1.0700634107231037,0.0,0.0,0.0,0.0,defensive,0.0,40000000.0,1,1,0,0,0,0,2,2,Ajax Amsterdam
11893,91849,WC-2018,MF,Delaney,Thomas,Denmark,1991-09-03,dob+name,100.0,36.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,Bundesliga,SV Werder Bremen,Bundesliga,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,True,True,12000000.0,2018-06-04,11.0,1.0,42.0,37.0,40.0,-3.0,Germany,GER,1657.46777344,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.9661905554074938,2.898571666222481,5.797143332444962,0.08051587961729115,0.1610317592345823,offensive,0.24154763885187344,,1,1,0,0,0,0,2,2,Ajax Amsterdam
11894,100399,WC-2018,FW,Jørgensen,Nicolai,Denmark,1991-01-15,dob+name,100.0,34.0,13.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,Eredivisie,Feyenoord Rotterdam,Eredivisie,0.38235294117647056,0.08823529411764706,0.058823529411764705,0.0,0.0,True,True,14000000.0,2018-06-11,4.0,1.0,66.0,76.0,39.0,37.0,Netherlands,NED,1585.81286621,0.38235294117647056,0.08823529411764706,0.058823529411764705,0.9244206364240691,12.017468273512899,2.7732619092722075,0.3534549492209676,0.08156652674330023,offensive,0.4350214759642678,,1,1,0,0,0,0,2,2,Ajax Amsterdam
11895,69633,WC-2018,MF,Eriksen,Christian,Denmark,1992-02-14,dob+name,100.0,47.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Premier League,Tottenham Hotspur,Premier League,0.2978723404255319,0.2765957446808511,0.0,0.0,0.0,True,True,80000000.0,2018-05-27,3.0,1.0,77.0,74.0,36.0,38.0,England,ENG,1913.50280762,0.2978723404255319,0.2765957446808511,0.0,1.1154415006398875,15.616181008958424,14.500739508318537,0.3322591704033707,0.3085263725174157,offensive,0.6407855429207865,,1,1,0,0,0,0,2,2,Ajax Amsterdam
11896,95732,WC-2018,FW,Braithwaite,Martin,Denmark,1991-06-05,dob+name,100.0,35.0,10.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,Championship,Middlesbrough FC,Championship,0.2857142857142857,0.14285714285714285,0.17142857142857143,0.0,0.0,True,True,8000000.0,2018-06-03,5.0,2.0,76.0,67.0,45.0,22.0,England,ENG,1556.65246582,0.2857142857142857,0.14285714285714285,0.17142857142857143,0.907422113798049,9.07422113798049,4.537110568990245,0.25926346108515685,0.12963173054257843,offensive,0.3888951916277353,,1,1,0,0,0,0,2,2,Ajax Amsterdam
11897,283196,WC-2018,FW,Dolberg,Kasper,Denmark,1997-10-06,dob+name,100.0,30.0,9.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,Eredivisie,Ajax Amsterdam,Eredivisie,0.3,0.06666666666666667,0.0,0.0,0.0,True,True,12000000.0,2018-06-11,2.0,1.0,79.0,89.0,33.0,56.0,Netherlands,NED,,0.3,0.06666666666666667,0.0,,,,,,offensive,0.0,,1,1,0,0,0,0,2,2,Ajax Amsterdam
11898,52059,WC-2018,DF,Jørgensen,Mathias,Denmark,1990-04-23,dob+homename,100.0,40.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,Premier League,Huddersfield Town,Premier League,0.0,0.05,0.15,0.0,0.0,True,True,5000000.0,2018-05-27,16.0,1.0,37.0,28.0,58.0,-30.0,England,ENG,1565.75524902,0.0,0.05,0.15,0.9127284149501422,0.0,1.8254568299002845,0.0,0.045636420747507116,defensive,0.045636420747507116,5000000.0,1,1,0,0,0,0,2,2,Ajax Amsterdam
11899,93315,WC-2018,DF,Dalsgaard,Henrik,Denmark,1989-07-27,dob+name,100.0,32.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,Championship,Brentford FC,Championship,0.03125,0.09375,0.125,0.0,0.0,True,True,1500000.0,2018-02-26,9.0,2.0,69.0,62.0,52.0,10.0,England,ENG,1517.73413086,0.03125,0.09375,0.125,0.8847353814988774,0.8847353814988774,2.6542061444966323,0.02764798067183992,0.08294394201551976,defensive,0.11059192268735968,1500000.0,1,1,0,0,0,0,2,2,Ajax Amsterdam
11900,95755,WC-2018,FW,Fischer,Viktor,Denmark,1994-06-09,dob+name,100.0,33.0,10.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,Bundesliga,1.FSV Mainz 05,Bundesliga,0.30303030303030304,0.2727272727272727,0.15151515151515152,0.0,0.0,True,True,3500000.0,2018-06-01,14.0,1.0,36.0,38.0,52.0,-14.0,Germany,GER,,0.30303030303030304,0.2727272727272727,0.15151515151515152,,,,,,offensive,0.0,,1,1,0,0,0,0,2,2,Ajax Amsterdam
11901,48870,WC-2018,GK,Lössl,Jonas,Denmark,1989-02-01,dob+name,100.0,40.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,61.0,10.0,3.0,Premier League,Huddersfield Town,Premier League,0.0,0.025,0.025,1.525,0.25,True,True,5000000.0,2018-05-27,16.0,1.0,37.0,28.0,58.0,-30.0,England,ENG,1565.75524902,0.0,0.025,0.025,0.9127284149501422,0.0,0.9127284149501422,0.0,0.022818210373753558,defensive,0.022818210373753558,0.25,1,1,0,0,0,0,2,2,Ajax Amsterdam
11902,69646,WC-2018,DF,Stryger Larsen,Jens,Denmark,1991-02-21,dob+name,100.0,40.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,Serie A,Udinese Calcio,Serie A,0.025,0.025,0.225,0.0,0.0,True,True,2000000.0,2018-06-06,14.0,1.0,40.0,48.0,63.0,-15.0,Italy,ITA,1556.43359375,0.025,0.025,0.225,0.9072945263237915,0.9072945263237915,0.9072945263237915,0.022682363158094788,0.022682363158094788,defensive,0.045364726316189576,2000000.0,1,1,0,0,0,0,2,2,Ajax Amsterdam
11903,167105,WC-2018,MF,Lerager,Lukas,Denmark,1993-07-12,dob+name,100.0,40.0,3.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,Ligue 1,FC Girondins Bordeaux,Ligue 1,0.075,0.05,0.2,0.0,0.0,True,True,6000000.0,2018-06-03,6.0,1.0,55.0,53.0,48.0,5.0,France,FRA,1634.66516113,0.075,0.05,0.2,0.9528981891813831,2.8586945675441493,1.9057963783627663,0.07146736418860374,0.04764490945906916,offensive,0.11911227364767289,,1,1,0,0,0,0,2,2,Ajax Amsterdam
11904,34784,WC-2018,MF,Schöne,Lasse,Denmark,1986-05-27,dob+name,100.0,36.0,11.0,4.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,Eredivisie,Ajax Amsterdam,Eredivisie,0.3055555555555556,0.1111111111111111,0.2222222222222222,0.0,0.0,True,True,3000000.0,2018-06-11,2.0,1.0,79.0,89.0,33.0,56.0,Netherlands,NED,,0.3055555555555556,0.1111111111111111,0.2222222222222222,,,,,,offensive,0.0,,1,1,0,0,0,0,2,2,Ajax Amsterdam
11905,157635,WC-2018,FW,Poulsen,Yussuf,Denmark,1994-06-15,dob+name,100.0,41.0,5.0,10.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,Bundesliga,RB Leipzig,Bundesliga,0.12195121951219512,0.24390243902439024,0.07317073170731707,0.0,0.0,True,True,10000000.0,2018-06-04,6.0,1.0,53.0,57.0,53.0,4.0,Germany,GER,1689.07324219,0.12195121951219512,0.24390243902439024,0.07317073170731707,0.9846143859608316,4.923071929804158,9.846143859608317,0.12007492511717459,0.24014985023434918,offensive,0.36022477535152375,,1,1,0,0,0,0,2,2,Ajax Amsterdam
11906,203412,WC-2018,FW,Cornelius,Andreas,Denmark,1993-03-16,dob+name,100.0,31.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Serie A,Atalanta BC,Serie A,0.1935483870967742,0.03225806451612903,0.0,0.0,0.0,True,True,3000000.0,2018-06-06,7.0,1.0,60.0,57.0,39.0,18.0,Italy,ITA,1734.27331543,0.1935483870967742,0.03225806451612903,0.0,1.0109629428184868,6.065777656910921,1.0109629428184868,0.19567024699712646,0.03261170783285441,offensive,0.22828195482998087,,1,1,0,0,0,0,2,2,Ajax Amsterdam
11907,107775,WC-2018,GK,Rønnow,Frederik,Denmark,1992-08-04,dob+name,100.0,42.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,41.0,13.0,4.0,Danish Superliga,Bröndby IF,Danish Superliga,0.0,0.0,0.09523809523809523,0.9761904761904762,0.30952380952380953,True,True,3000000.0,2018-06-01,,,,,,,Denmark,DEN,1557.20227051,0.0,0.0,0.09523809523809523,0.9077426123967604,0.0,0.0,0.0,0.0,defensive,0.0,0.30952380952380953,1,1,0,0,0,0,2,2,Ajax Amsterdam
11908,252641,WC-2018,FW,Sisto,Pione,Denmark,1995-02-04,dob+name,100.0,36.0,6.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,LaLiga,Celta de Vigo,LaLiga,0.16666666666666666,0.25,0.05555555555555555,0.0,0.0,True,True,15000000.0,2018-05-29,13.0,1.0,49.0,59.0,60.0,-1.0,Spain,ESP,,0.16666666666666666,0.25,0.05555555555555555,,,,,,offensive,0.0,,1,1,0,0,0,0,2,2,Ajax Amsterdam
11909,34385,WC-2018,GK,El Hadary,Essam,Egypt,1973-01-15,dob+name,100.0,27.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.0,6.0,3.0,Saudi Pro League,Al-Taawoun FC,Saudi Pro League,0.0,0.0,0.037037037037037035,1.3333333333333333,0.2222222222222222,True,True,100000.0,2018-05-31,,,,,,,Saudi Arabia,KSA,,0.0,0.0,0.037037037037037035,,,,,,defensive,0.0,0.2222222222222222,0,0,0,0,0,0,1,2,Al Ahly FC
11911,66333,WC-2018,DF,Elmohamady,Ahmed,Egypt,1987-09-09,dob+name,96.96969696969697,45.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,Championship,Aston Villa,Championship,0.0,0.1111111111111111,0.044444444444444446,0.0,0.0,True,True,3000000.0,2018-02-26,4.0,2.0,83.0,72.0,42.0,30.0,England,ENG,1567.45922852,0.0,0.1111111111111111,0.044444444444444446,0.9137217186667453,0.0,4.568608593333726,0.0,0.10152463540741614,defensive,0.10152463540741614,3000000.0,0,0,0,0,0,0,1,2,Al Ahly FC
11913,123551,WC-2018,MF,Morsy,Sam,Egypt,1991-09-10,dob+name,100.0,47.0,3.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,League One,Wigan Athletic,League One,0.06382978723404255,0.0851063829787234,0.23404255319148937,0.0,0.0,True,True,750000.0,2018-06-05,1.0,3.0,98.0,89.0,29.0,60.0,England,ENG,,0.06382978723404255,0.0851063829787234,0.23404255319148937,,,,,,offensive,0.0,,0,0,0,0,0,0,1,2,Al Ahly FC
11914,111524,WC-2018,DF,Hegazi,Ahmed,Egypt,1991-01-25,dob+name,91.66666666666666,42.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,Premier League,West Bromwich Albion,Premier League,0.047619047619047616,0.0,0.11904761904761904,0.0,0.0,True,True,5000000.0,2018-05-27,20.0,1.0,31.0,31.0,56.0,-25.0,England,ENG,1619.95874023,0.047619047619047616,0.0,0.11904761904761904,0.9443253498145359,1.8886506996290717,0.0,0.044967873800692185,0.0,defensive,0.044967873800692185,5000000.0,0,0,0,0,0,0,1,2,Al Ahly FC
11915,38168,WC-2018,DF,Fathy,Ahmed,Egypt,1984-11-10,dob+name,90.9090909090909,37.0,2.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,Egyptian Premier League,Al Ahly FC,Egyptian Premier League,0.05405405405405406,0.1891891891891892,0.08108108108108109,0.0,0.0,True,True,1000000.0,2018-05-22,,,,,,,Egypt,EGY,,0.05405405405405406,0.1891891891891892,0.08108108108108109,,,,,,defensive,0.0,1000000.0,0,0,0,0,0,0,1,2,Al Ahly FC
11917,149532,WC-2018,FW,Mohsen,Marwan,Egypt,1989-02-26,dob+name,100.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Egyptian Premier League,Al Ahly FC,Egyptian Premier League,0.3076923076923077,0.07692307692307693,0.0,0.0,0.0,True,True,800000.0,2018-05-22,,,,,,,Egypt,EGY,,0.3076923076923077,0.07692307692307693,0.0,,,,,,offensive,0.0,,0,0,0,0,0,0,1,2,Al Ahly FC
11918,148455,WC-2018,FW,Salah,Mohamed,Egypt,1992-06-15,dob+name,100.0,52.0,44.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,Premier League,Liverpool FC,Premier League,0.8461538461538461,0.3076923076923077,0.019230769230769232,0.0,0.0,True,True,150000000.0,2018-05-27,4.0,1.0,75.0,84.0,38.0,46.0,England,ENG,1915.98413086,0.8461538461538461,0.3076923076923077,0.019230769230769232,1.1168879426870986,49.143069478232334,17.870207082993577,0.945059028427545,0.34365782851910726,offensive,1.2887168569466523,,0,0,0,0,0,0,1,2,Al Ahly FC
11922,312017,WC-2018,FW,Sobhi,Ramadan,Egypt,1997-01-23,dob+name,100.0,28.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,Premier League,Stoke City,Premier League,0.14285714285714285,0.03571428571428571,0.07142857142857142,0.0,0.0,True,True,7000000.0,2018-05-27,19.0,1.0,33.0,35.0,68.0,-33.0,England,ENG,1627.80334473,0.14285714285714285,0.03571428571428571,0.07142857142857142,0.9488982186812869,3.7955928747251475,0.9488982186812869,0.13555688838304097,0.033889222095760244,offensive,0.1694461104788012,,0,0,0,0,0,0,1,2,Al Ahly FC
11925,160438,WC-2018,MF,Elneny,Mohamed,Egypt,1992-07-11,dob+name,100.0,32.0,1.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,Premier League,Arsenal FC,Premier League,0.03125,0.125,0.15625,0.0,0.0,True,True,10000000.0,2018-05-27,6.0,1.0,63.0,74.0,51.0,23.0,England,ENG,1822.65515137,0.03125,0.125,0.15625,1.0624835192804785,1.0624835192804785,4.249934077121914,0.03320260997751495,0.1328104399100598,offensive,0.16601304988757476,,0,0,0,0,0,0,1,2,Al Ahly FC
11929,234189,WC-2018,MF,Trézéguet,not applicable,Egypt,1994-10-01,dob+lastname,100.0,33.0,16.0,8.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,Super Lig,Kasimpasa,Super Lig,0.48484848484848486,0.24242424242424243,0.12121212121212122,0.0,0.0,True,True,3500000.0,2018-05-28,8.0,1.0,46.0,57.0,58.0,-1.0,Turkey,TUR,1487.72973633,0.48484848484848486,0.24242424242424243,0.12121212121212122,0.8672448679093196,13.875917886549114,6.937958943274557,0.420482360198458,0.210241180099229,offensive,0.6307235402976871,,0,0,0,0,0,0,1,2,Al Ahly FC
11930,237641,WC-2018,FW,Warda,Amr,Egypt,1993-09-17,dob+name,100.0,28.0,11.0,7.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,Super League Greece,Atromitos Athens,Super League Greece,0.39285714285714285,0.25,0.35714285714285715,0.0,0.0,True,True,2500000.0,2018-05-21,4.0,1.0,56.0,43.0,21.0,22.0,Greece,GRE,1470.25341797,0.39285714285714285,0.25,0.35714285714285715,0.8570573674261691,9.42763104168786,5.999401571983184,0.33670110863170927,0.21426434185654228,offensive,0.5509654504882515,,0,0,0,0,0,0,1,2,Al Ahly FC
11932,130164,WC-2018,GK,Pickford,Jordan,England,1994-03-07,dob+name,100.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,12.0,5.0,Premier League,Everton FC,Premier League,0.0,0.0,0.0,1.5217391304347827,0.2608695652173913,True,True,30000000.0,2018-05-27,8.0,1.0,49.0,44.0,58.0,-14.0,England,ENG,1698.21655273,0.0,0.0,0.0,0.9899443117853145,0.0,0.0,0.0,0.0,defensive,0.0,0.2608695652173913,3,4,2,0,0,0,24,5,Tottenham Hotspur
11933,95424,WC-2018,DF,Walker,Kyle,England,1990-05-28,dob+name,100.0,48.0,0.0,7.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,Premier League,Manchester City,Premier League,0.0,0.14583333333333334,0.08333333333333333,0.0,0.0,True,True,50000000.0,2018-05-27,1.0,1.0,100.0,106.0,27.0,79.0,England,ENG,1973.61560059,0.0,0.14583333333333334,0.08333333333333333,1.1504831549981116,0.0,8.053382084986781,0.0,0.16777879343722463,defensive,0.16777879343722463,50000000.0,3,4,2,0,0,0,24,5,Tottenham Hotspur
11934,50174,WC-2018,DF,Rose,Danny,England,1990-07-02,dob+name,100.0,17.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,Premier League,Tottenham Hotspur,Premier League,0.0,0.058823529411764705,0.29411764705882354,0.0,0.0,True,True,30000000.0,2018-05-27,3.0,1.0,77.0,74.0,36.0,38.0,England,ENG,1913.50280762,0.0,0.058823529411764705,0.29411764705882354,1.1154415006398875,0.0,1.1154415006398875,0.0,0.06561420591999338,defensive,0.06561420591999338,30000000.0,3,4,2,0,0,0,24,5,Tottenham Hotspur
