key_id,tm_player_id,wc_tournament,position_code,family_name,given_name,national_team,birth_date,match_method,match_score,total_appearances,total_goals,total_assists,total_own_goals,total_penalty_goals,total_yellow_cards,total_second_yellows,total_red_cards,total_goals_conceded,total_clean_sheets,num_competitions,home_league,club,league,goals_per_app,assists_per_app,yellows_per_app,goals_conceded_per_app,clean_sheet_rate,has_stats,has_domestic,market_value,mv_date,club_league_position,league_tier,club_points,club_gf,club_ga,club_gd,league_country,league_country_code
10939,110877,WC-2014,FW,Saitō,Manabu,Japan,1990-04-04,dob+name,100.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Yokohama F. Marinos,AFC Champions League,0.6,0.0,0.0,0.0,0.0,True,False,1500000.0,2014-03-30,,,,,,,,
10940,83002,WC-2014,DF,Sakai,Hiroki,Japan,1990-04-12,dob+name,100.0,28.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,Bundesliga,Hannover 96,Bundesliga,0.03571428571428571,0.0,0.25,0.0,0.0,True,True,2500000.0,2013-11-04,10.0,1.0,42.0,46.0,59.0,-13.0,Germany,GER
10941,81789,WC-2014,DF,Yoshida,Maya,Japan,1988-08-24,dob+name,100.0,14.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Premier League,Southampton FC,Premier League,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,True,True,4500000.0,2014-01-14,8.0,1.0,56.0,54.0,46.0,8.0,England,ENG
10942,79517,WC-2014,GK,Gonda,Shūichi,Japan,1989-03-03,dob+name,100.0,,,,,,,,,,,,,,,,,,,,False,False,1250000.0,2014-03-30,,,,,,,,
10943,29574,WC-2014,GK,de Jesús Corona,José,Mexico,1981-01-26,dob+relaxed,75.0,38.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,36.0,14.0,5.0,Liga MX,CD Cruz Azul,Liga MX,0.0,0.0,0.15789473684210525,0.9473684210526315,0.3684210526315789,True,True,2500000.0,2014-01-01,1.0,1.0,36.0,28.0,19.0,9.0,Mexico,MEX
10945,31434,WC-2014,DF,Salcido,Carlos,Mexico,1980-04-02,dob+name,100.0,38.0,3.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,5.0,Liga MX,Tigres UANL,Liga MX,0.07894736842105263,0.05263157894736842,0.10526315789473684,0.0,0.0,True,True,1500000.0,2014-01-01,14.0,1.0,21.0,13.0,17.0,-4.0,Mexico,MEX
10946,2904,WC-2014,DF,Márquez,Rafael,Mexico,1979-02-13,dob+name,92.3076923076923,35.0,1.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,4.0,Liga MX,Club León FC,Liga MX,0.02857142857142857,0.0,0.2571428571428571,0.0,0.0,True,True,1000000.0,2013-12-26,3.0,1.0,30.0,25.0,14.0,11.0,Mexico,MEX
10947,131090,WC-2014,DF,Reyes,Diego,Mexico,1992-09-19,dob+name,100.0,32.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,Liga Portugal 2,FC Porto B,Liga Portugal 2,0.09375,0.0,0.1875,0.0,0.0,True,True,7000000.0,2013-06-18,,,,,,,Portugal,POR
10948,122043,WC-2014,MF,Herrera,Héctor,Mexico,1990-04-19,dob+name,100.0,39.0,3.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,7.0,Liga Portugal,FC Porto,Liga Portugal,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.0,0.0,True,True,7000000.0,2013-10-07,3.0,1.0,61.0,57.0,25.0,32.0,Portugal,POR
10949,58576,WC-2014,DF,Layún,Miguel,Mexico,1988-06-25,dob+name,100.0,36.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,Liga MX,CF América,Liga MX,0.1388888888888889,0.027777777777777776,0.1111111111111111,0.0,0.0,True,True,2300000.0,2014-01-01,1.0,1.0,37.0,31.0,12.0,19.0,Mexico,MEX
10950,67685,WC-2014,MF,Fabián,Marco,Mexico,1989-07-21,dob+name,100.0,38.0,11.0,5.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,6.0,Liga MX,Deportivo Guadalajara,Liga MX,0.2894736842105263,0.13157894736842105,0.15789473684210525,0.0,0.0,True,True,5000000.0,2014-01-01,16.0,1.0,12.0,16.0,30.0,-14.0,Mexico,MEX
10951,206040,WC-2014,FW,Jiménez,Raúl,Mexico,1991-05-05,dob+name,100.0,37.0,18.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,Liga MX,CF América,Liga MX,0.4864864864864865,0.02702702702702703,0.08108108108108109,0.0,0.0,True,True,3000000.0,2014-01-01,5.0,1.0,25.0,21.0,17.0,4.0,Mexico,MEX
10952,44674,WC-2014,MF,dos Santos,Giovani,Mexico,1989-05-11,dob+name,100.0,34.0,12.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,LaLiga,Villarreal CF,LaLiga,0.35294117647058826,0.23529411764705882,0.058823529411764705,0.0,0.0,True,True,10000000.0,2014-01-22,6.0,1.0,59.0,60.0,44.0,16.0,Spain,ESP
10953,143045,WC-2014,FW,Pulido,Alan,Mexico,1991-03-08,dob+name,100.0,46.0,25.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,Liga MX,Tigres UANL,Liga MX,0.5434782608695652,0.021739130434782608,0.043478260869565216,0.0,0.0,True,True,1800000.0,2014-01-01,8.0,1.0,25.0,23.0,20.0,3.0,Mexico,MEX
10954,50965,WC-2014,GK,Talavera,Alfredo,Mexico,1982-09-18,dob+name,100.0,46.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,37.0,17.0,5.0,Liga MX,Deportivo Toluca,Liga MX,0.0,0.0,0.10869565217391304,0.8043478260869565,0.3695652173913043,True,True,2000000.0,2013-12-26,2.0,1.0,32.0,25.0,14.0,11.0,Mexico,MEX
10955,29559,WC-2014,GK,Ochoa,Guillermo,Mexico,1985-07-13,dob+name,100.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,2.0,3.0,Ligue 1,AC Ajaccio,Ligue 1,0.0,0.0,0.02631578947368421,1.894736842105263,0.05263157894736842,True,True,5000000.0,2014-01-13,20.0,1.0,23.0,37.0,72.0,-35.0,France,FRA
10956,719927,WC-2014,FW,Hernández,Javier,Mexico,1988-06-01,name_only,100.0,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,
10957,51046,WC-2014,DF,Moreno,Héctor,Mexico,1988-01-17,dob+name,100.0,37.0,1.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,LaLiga,RCD Espanyol Barcelona,LaLiga,0.02702702702702703,0.05405405405405406,0.21621621621621623,0.0,0.0,True,True,7000000.0,2014-01-22,14.0,1.0,42.0,41.0,51.0,-10.0,Spain,ESP
10958,147632,WC-2014,DF,Ponce,Miguel Ángel,Mexico,1989-04-12,dob+relaxed,80.0,34.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,Liga MX,Deportivo Toluca,Liga MX,0.058823529411764705,0.0,0.20588235294117646,0.0,0.0,True,True,1500000.0,2014-01-01,2.0,1.0,32.0,25.0,14.0,11.0,Mexico,MEX
10959,121166,WC-2014,MF,Brizuela,Isaác,Mexico,1990-08-28,dob+name,100.0,41.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,Liga MX,Deportivo Toluca,Liga MX,0.1951219512195122,0.07317073170731707,0.024390243902439025,0.0,0.0,True,True,1750000.0,2013-12-26,5.0,1.0,27.0,33.0,17.0,16.0,Mexico,MEX
10960,20506,WC-2014,MF,Guardado,Andrés,Mexico,1986-09-28,dob+name,100.0,29.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,LaLiga,Valencia CF,LaLiga,0.0,0.034482758620689655,0.2413793103448276,0.0,0.0,True,True,6000000.0,2014-01-22,8.0,1.0,49.0,51.0,53.0,-2.0,Spain,ESP
10961,53563,WC-2014,FW,Peralta,Oribe,Mexico,1984-01-12,dob+name,100.0,37.0,20.0,6.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,5.0,Liga MX,Santos Laguna,Liga MX,0.5405405405405406,0.16216216216216217,0.21621621621621623,0.0,0.0,True,True,4600000.0,2014-01-01,4.0,1.0,25.0,33.0,29.0,4.0,Mexico,MEX
10962,111082,WC-2014,MF,Aquino,Javier,Mexico,1990-02-11,dob+name,100.0,36.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,LaLiga,Villarreal CF,LaLiga,0.05555555555555555,0.1388888888888889,0.05555555555555555,0.0,0.0,True,True,3000000.0,2014-01-22,6.0,1.0,59.0,60.0,44.0,16.0,Spain,ESP
10963,147266,WC-2014,MF,Peña,Carlos,Mexico,1990-03-29,dob+name,100.0,38.0,12.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,Liga MX,Club León FC,Liga MX,0.3157894736842105,0.07894736842105263,0.10526315789473684,0.0,0.0,True,True,2300000.0,2013-12-26,3.0,1.0,30.0,25.0,14.0,11.0,Mexico,MEX
10964,52606,WC-2014,DF,Aguilar,Paul,Mexico,1986-03-06,dob+name,100.0,41.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,Liga MX,CF América,Liga MX,0.024390243902439025,0.024390243902439025,0.3170731707317073,0.0,0.0,True,True,2500000.0,2014-01-01,5.0,1.0,25.0,21.0,17.0,4.0,Mexico,MEX
10965,203537,WC-2014,MF,Vázquez,José Juan,Mexico,1988-03-14,dob+name,100.0,44.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,Liga MX,Club León FC,Liga MX,0.045454545454545456,0.0,0.06818181818181818,0.0,0.0,True,True,1300000.0,2013-12-26,3.0,1.0,30.0,25.0,14.0,11.0,Mexico,MEX
10966,146227,WC-2014,GK,Cillessen,Jasper,Netherlands,1989-04-22,dob+name,100.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,17.0,6.0,Eredivisie,Ajax Amsterdam,Eredivisie,0.0,0.0,0.0,0.75,0.4722222222222222,True,True,5000000.0,2014-02-10,1.0,1.0,71.0,69.0,28.0,41.0,Netherlands,NED
10968,111196,WC-2014,DF,de Vrij,Stefan,Netherlands,1992-02-05,dob+name,100.0,35.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,Eredivisie,Feyenoord Rotterdam,Eredivisie,0.11428571428571428,0.02857142857142857,0.05714285714285714,0.0,0.0,True,True,6000000.0,2014-02-10,2.0,1.0,67.0,76.0,40.0,36.0,Netherlands,NED
10969,112052,WC-2014,DF,Martins Indi,Bruno,Netherlands,1992-02-08,dob+name,100.0,32.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,Eredivisie,Feyenoord Rotterdam,Eredivisie,0.09375,0.03125,0.09375,0.0,0.0,True,True,6000000.0,2014-02-10,2.0,1.0,67.0,76.0,40.0,36.0,Netherlands,NED
10970,12282,WC-2014,DF,Blind,Daley,Netherlands,1990-03-09,dob+name,100.0,45.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,Eredivisie,Ajax Amsterdam,Eredivisie,0.022222222222222223,0.022222222222222223,0.17777777777777778,0.0,0.0,True,True,6000000.0,2014-02-10,1.0,1.0,71.0,69.0,28.0,41.0,Netherlands,NED
10971,4672,WC-2014,MF,de Jong,Nigel,Netherlands,1984-11-30,dob+name,100.0,44.0,2.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,Serie A,AC Milan,Serie A,0.045454545454545456,0.06818181818181818,0.25,0.0,0.0,True,True,9000000.0,2014-01-06,8.0,1.0,57.0,57.0,49.0,8.0,Italy,ITA
10973,31067,WC-2014,MF,de Guzmán,Jonathan,Netherlands,1987-09-13,dob+name,100.0,48.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,Premier League,Swansea City,Premier League,0.14583333333333334,0.08333333333333333,0.041666666666666664,0.0,0.0,True,True,9000000.0,2014-01-14,12.0,1.0,42.0,54.0,54.0,0.0,England,ENG
10974,4380,WC-2014,FW,van Persie,Robin,Netherlands,1983-08-06,dob+name,100.0,28.0,18.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,Premier League,Manchester United,Premier League,0.6428571428571429,0.10714285714285714,0.10714285714285714,0.0,0.0,True,True,40000000.0,2014-01-14,7.0,1.0,64.0,64.0,43.0,21.0,England,ENG
10976,4360,WC-2014,FW,Robben,Arjen,Netherlands,1984-01-23,dob+name,100.0,45.0,21.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,Bundesliga,Bayern Munich,Bundesliga,0.4666666666666667,0.37777777777777777,0.022222222222222223,0.0,0.0,True,True,25000000.0,2014-02-11,1.0,1.0,90.0,94.0,23.0,71.0,Germany,GER
10977,18021,WC-2014,DF,Verhaegh,Paul,Netherlands,1983-09-01,dob+name,100.0,33.0,3.0,4.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,Bundesliga,FC Augsburg,Bundesliga,0.09090909090909091,0.12121212121212122,0.21212121212121213,0.0,0.0,True,True,2000000.0,2013-06-29,8.0,1.0,52.0,47.0,47.0,0.0,Germany,GER
10978,111195,WC-2014,DF,Veltman,Joël,Netherlands,1992-01-15,dob+name,100.0,37.0,3.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,6.0,Eredivisie,Ajax Amsterdam,Eredivisie,0.08108108108108109,0.05405405405405406,0.10810810810810811,0.0,0.0,True,True,3500000.0,2014-02-10,1.0,1.0,71.0,69.0,28.0,41.0,Netherlands,NED
10979,152651,WC-2014,DF,Kongolo,Terence,Netherlands,1994-02-14,dob+name,100.0,27.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,Eredivisie,Feyenoord Rotterdam,Eredivisie,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.0,0.0,True,True,500000.0,2014-02-10,2.0,1.0,67.0,76.0,40.0,36.0,Netherlands,NED
10980,4010,WC-2014,FW,Kuyt,Dirk,Netherlands,1980-07-22,dob+name,100.0,37.0,10.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,Super Lig,Fenerbahce,Super Lig,0.2702702702702703,0.21621621621621623,0.08108108108108109,0.0,0.0,True,True,4000000.0,2014-01-26,1.0,1.0,74.0,74.0,33.0,41.0,Turkey,TUR
10981,104223,WC-2014,MF,Clasie,Jordy,Netherlands,1991-06-27,dob+name,100.0,37.0,1.0,8.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,Eredivisie,Feyenoord Rotterdam,Eredivisie,0.02702702702702703,0.21621621621621623,0.13513513513513514,0.0,0.0,True,True,7000000.0,2014-02-10,2.0,1.0,67.0,76.0,40.0,36.0,Netherlands,NED
10982,38497,WC-2014,FW,Lens,Jeremain,Netherlands,1987-11-24,dob+name,100.0,41.0,7.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,Ukrainian Premier Liga,Dynamo Kyiv,Ukrainian Premier Liga,0.17073170731707318,0.17073170731707318,0.12195121951219512,0.0,0.0,True,True,9000000.0,2013-05-27,4.0,1.0,53.0,57.0,33.0,24.0,Ukraine,UKR
10983,63342,WC-2014,MF,Fer,Leroy,Netherlands,1990-01-05,dob+name,100.0,32.0,4.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,Premier League,Norwich City,Premier League,0.125,0.09375,0.15625,0.0,0.0,True,True,8500000.0,2014-01-14,18.0,1.0,33.0,28.0,62.0,-34.0,England,ENG
10985,49499,WC-2014,MF,Wijnaldum,Georginio,Netherlands,1990-11-11,dob+name,100.0,17.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Eredivisie,PSV Eindhoven,Eredivisie,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.0,0.0,True,True,7000000.0,2014-02-10,4.0,1.0,59.0,60.0,45.0,15.0,Netherlands,NED
10986,167850,WC-2014,FW,Depay,Memphis,Netherlands,1994-02-13,dob+name,100.0,43.0,14.0,9.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,Eredivisie,PSV Eindhoven,Eredivisie,0.32558139534883723,0.20930232558139536,0.046511627906976744,0.0,0.0,True,True,5000000.0,2014-02-10,4.0,1.0,59.0,60.0,45.0,15.0,Netherlands,NED
10987,26276,WC-2014,GK,Vorm,Michel,Netherlands,1983-10-20,dob+name,100.0,32.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,37.0,10.0,5.0,Premier League,Swansea City,Premier League,0.0,0.0,0.0625,1.15625,0.3125,True,True,7000000.0,2014-01-14,12.0,1.0,42.0,54.0,54.0,0.0,England,ENG
10988,33027,WC-2014,GK,Krul,Tim,Netherlands,1988-04-03,dob+name,100.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,11.0,2.0,Premier League,Newcastle United,Premier League,0.0,0.0,0.0,1.394736842105263,0.2894736842105263,True,True,9000000.0,2014-01-14,10.0,1.0,49.0,43.0,59.0,-16.0,England,ENG
10990,3270,WC-2014,DF,Yobo,Joseph,Nigeria,1980-09-06,dob+name,100.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Premier League,Norwich City,Premier League,0.07692307692307693,0.0,0.0,0.0,0.0,True,True,2000000.0,2014-01-26,18.0,1.0,33.0,28.0,62.0,-34.0,England,ENG
10993,81831,WC-2014,DF,Ambrose,Efe,Nigeria,1988-10-18,dob+name,100.0,52.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,Scottish Premiership,Celtic FC,Scottish Premiership,0.057692307692307696,0.038461538461538464,0.09615384615384616,0.0,0.0,True,True,3000000.0,2014-02-12,1.0,1.0,99.0,102.0,25.0,77.0,Scotland,SCO
10995,168337,WC-2014,FW,Musa,Ahmed,Nigeria,1992-10-14,dob+name,100.0,37.0,9.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,Premier Liga,CSKA Moscow,Premier Liga,0.24324324324324326,0.10810810810810811,0.08108108108108109,0.0,0.0,True,True,12000000.0,2014-03-02,1.0,1.0,64.0,49.0,26.0,23.0,Russia,RUS
10996,12516,WC-2014,FW,Odemwingie,Peter,Nigeria,1981-07-15,dob+name,100.0,32.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,Premier League,Cardiff City,Premier League,0.25,0.03125,0.125,0.0,0.0,True,True,2500000.0,2014-01-14,20.0,1.0,30.0,32.0,74.0,-42.0,England,ENG
10997,120630,WC-2014,FW,Emenike,Emmanuel,Nigeria,1987-05-10,dob+name,100.0,35.0,15.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,Super Lig,Fenerbahce,Super Lig,0.42857142857142855,0.2571428571428571,0.17142857142857143,0.0,0.0,True,True,14000000.0,2014-01-26,1.0,1.0,74.0,74.0,33.0,41.0,Turkey,TUR
10998,30739,WC-2014,MF,Mikel,John Obi,Nigeria,1987-04-22,dob+name,100.0,36.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,Premier League,Chelsea FC,Premier League,0.05555555555555555,0.027777777777777776,0.19444444444444445,0.0,0.0,True,True,20000000.0,2014-01-14,3.0,1.0,82.0,71.0,27.0,44.0,England,ENG
10999,59866,WC-2014,MF,Moses,Victor,Nigeria,1990-12-12,dob+name,100.0,22.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Premier League,Liverpool FC,Premier League,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0,True,True,11000000.0,2014-01-14,2.0,1.0,84.0,101.0,50.0,51.0,England,ENG
11001,223431,WC-2014,DF,Oshaniwa,Juwon,Nigeria,1990-09-14,dob+name,100.0,26.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,Ligat haAl,FC Ashdod,Ligat haAl,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,True,True,300000.0,2014-03-30,,,,,,,Israel,ISR
11003,131667,WC-2014,MF,Azeez,Ramon,Nigeria,1992-12-12,dob+name,100.0,32.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,LaLiga,UD Almería,LaLiga,0.0625,0.0625,0.15625,0.0,0.0,True,True,2000000.0,2014-03-02,17.0,1.0,40.0,43.0,71.0,-28.0,Spain,ESP
11005,131709,WC-2014,MF,Onazi,Ogenyi,Nigeria,1992-12-25,dob+name,100.0,40.0,2.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,Serie A,SS Lazio,Serie A,0.05,0.075,0.1,0.0,0.0,True,True,6000000.0,2014-01-06,9.0,1.0,56.0,54.0,54.0,0.0,Italy,ITA
11007,184948,WC-2014,FW,Nwofor,Uche,Nigeria,1991-09-17,dob+name,100.0,18.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,Eredivisie,SC Heerenveen,Eredivisie,0.6111111111111112,0.05555555555555555,0.0,0.0,0.0,True,True,900000.0,2014-02-10,5.0,1.0,57.0,72.0,51.0,21.0,Netherlands,NED
11008,135173,WC-2014,FW,Uchebo,Michael,Nigeria,1990-02-02,name_only,100.0,32.0,5.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,JPL,Cercle Brugge,JPL,0.15625,0.03125,0.1875,0.0,0.0,True,True,700000.0,2014-02-12,11.0,1.0,33.0,29.0,55.0,-26.0,Belgium,BEL
11010,131708,WC-2014,DF,Omeruo,Kenneth,Nigeria,1993-10-17,dob+name,100.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,Championship,Middlesbrough FC,Championship,0.0,0.0,0.06666666666666667,0.0,0.0,True,True,1000000.0,2013-06-11,12.0,2.0,64.0,62.0,50.0,12.0,England,ENG
11012,110078,WC-2014,GK,Eduardo,not applicable,Portugal,1982-09-19,name_only,100.0,40.0,6.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,Liga Portugal,FC Porto,Liga Portugal,0.15,0.125,0.125,0.0,0.0,True,True,4000000.0,2014-02-19,3.0,1.0,61.0,57.0,25.0,32.0,Portugal,POR
11013,13121,WC-2014,DF,Alves,Bruno,Portugal,1981-11-27,dob+name,100.0,30.0,2.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,Super Lig,Fenerbahce,Super Lig,0.06666666666666667,0.03333333333333333,0.23333333333333334,0.0,0.0,True,True,5000000.0,2014-01-26,1.0,1.0,74.0,74.0,33.0,41.0,Turkey,TUR
11014,14132,WC-2014,DF,Pepe,not applicable,Portugal,1983-02-26,dob+name,100.0,48.0,5.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,LaLiga,Real Madrid,LaLiga,0.10416666666666667,0.125,0.2708333333333333,0.0,0.0,True,True,18000000.0,2014-01-22,3.0,1.0,87.0,104.0,38.0,66.0,Spain,ESP
11015,43848,WC-2014,MF,Veloso,Miguel,Portugal,1986-05-11,dob+name,100.0,32.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Ukrainian Premier Liga,Dynamo Kyiv,Ukrainian Premier Liga,0.0625,0.15625,0.0,0.0,0.0,True,True,9000000.0,2014-01-01,4.0,1.0,53.0,57.0,33.0,24.0,Ukraine,UKR
11016,33648,WC-2014,DF,Coentrão,Fábio,Portugal,1988-03-11,dob+name,100.0,20.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,LaLiga,Real Madrid,LaLiga,0.0,0.1,0.05,0.0,0.0,True,True,14000000.0,2014-01-22,3.0,1.0,87.0,104.0,38.0,66.0,Spain,ESP
11017,100131,WC-2014,MF,Carvalho,William,Portugal,1992-04-07,dob+name,100.0,33.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,Liga Portugal,Sporting CP,Liga Portugal,0.12121212121212122,0.0,0.30303030303030304,0.0,0.0,True,True,8000000.0,2014-02-19,2.0,1.0,67.0,54.0,20.0,34.0,Portugal,POR
11018,8198,WC-2014,FW,Ronaldo,Cristiano,Portugal,1985-02-05,dob+name,100.0,47.0,51.0,17.0,0.0,10.0,7.0,0.0,1.0,0.0,0.0,3.0,LaLiga,Real Madrid,LaLiga,1.0851063829787233,0.3617021276595745,0.14893617021276595,0.0,0.0,True,True,100000000.0,2014-01-22,3.0,1.0,87.0,104.0,38.0,66.0,Spain,ESP
11019,29364,WC-2014,MF,Moutinho,João,Portugal,1986-09-08,dob+name,100.0,34.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,Ligue 1,AS Monaco,Ligue 1,0.029411764705882353,0.23529411764705882,0.08823529411764706,0.0,0.0,True,True,30000000.0,2014-01-13,2.0,1.0,80.0,63.0,31.0,32.0,France,FRA
11020,9824,WC-2014,FW,Almeida,Hugo,Portugal,1984-05-23,dob+name,100.0,33.0,15.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,Super Lig,Besiktas JK,Super Lig,0.45454545454545453,0.15151515151515152,0.06060606060606061,0.0,0.0,True,True,7750000.0,2014-01-26,3.0,1.0,62.0,53.0,33.0,20.0,Turkey,TUR
11021,124856,WC-2014,MF,Vieirinha,not applicable,Portugal,1986-01-24,name_only,100.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,BGL Ligue,FC RM Hamm Benfica,BGL Ligue,0.0,0.1,0.0,0.0,0.0,True,True,100000.0,2009-10-01,,,,,,,Luxembourg,LUX
11022,149452,WC-2014,FW,Eder,not applicable,Portugal,1987-12-22,name_only,100.0,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,
11023,45026,WC-2014,GK,Patrício,Rui,Portugal,1988-02-15,dob+name,100.0,31.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,24.0,15.0,3.0,Liga Portugal,Sporting CP,Liga Portugal,0.0,0.03225806451612903,0.0967741935483871,0.7741935483870968,0.4838709677419355,True,True,20000000.0,2013-07-01,2.0,1.0,67.0,54.0,20.0,34.0,Portugal,POR
11024,9819,WC-2014,DF,Costa,Ricardo,Portugal,1981-05-16,dob+name,100.0,32.0,4.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,3.0,LaLiga,Valencia CF,LaLiga,0.125,0.03125,0.28125,0.0,0.0,True,True,3000000.0,2014-01-22,8.0,1.0,49.0,51.0,53.0,-2.0,Spain,ESP
11025,56036,WC-2014,DF,Neto,Luís,Portugal,1988-05-26,dob+name,100.0,34.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,5.0,Premier Liga,Zenit St. Petersburg,Premier Liga,0.0,0.0,0.3235294117647059,0.0,0.0,True,True,5000000.0,2014-03-02,2.0,1.0,63.0,63.0,32.0,31.0,Russia,RUS
11026,238055,WC-2014,MF,Silva,Rafa,Portugal,1993-05-17,dob+name,100.0,33.0,9.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,Liga Portugal,SC Braga,Liga Portugal,0.2727272727272727,0.12121212121212122,0.15151515151515152,0.0,0.0,True,True,4000000.0,2014-02-25,9.0,1.0,37.0,39.0,37.0,2.0,Portugal,POR
